text,createTime,sentiment_score,sentiment_label
"sebenernya haters dia. tapi be real guys, he was doing his job. semoga dengan kehadiran dia disana bantuan korban banjir bisa lebih tanggap",1764931763,0.12383255,positive
"lihat wajahnya Mas Wapres kelihatan lelah bngt,smg Mas Wapres sehat panjang umur",1764931705,0.1269392,positive
gak pake rompi mas Gibran,1764931643,0.0006544292,neutral
"Kan rakyat yg ditanyain banyak tuh, kalo ga di catet takutnya lupa ga sih nanti mikirin solusinya gimana😭 kan manusiawi lupa",1764931634,-0.0012924075,neutral
gak pernah secinta ini sama wapres😭 sehat2 ya pak. . . bapak yg dihujat aku yg sakit hati😭,1764931514,0.12705547,positive
kenapasii masi ada yang ga suka🥹🥹plisss gaa cuma masyarakat aja yang capee🥹🥹,1764931460,0.045446634,neutral
"😭 merinding huhuhu...
mungkin saking gedek nya sama penjabat yg gada Hati gitu.. sekali ada yg baik gtau malah reflek haru.. bgt💗",1764931433,0.12611866,positive
gini doang terharu 😭😭😭😭,1764931431,-0.034585595,neutral
"cm mo komen nebak mesti ada aja salahnya gibran.... ""ngapain dicatet, ngapain itu bawa buku, ngapain..... yg onoh uda bla bla bla..... """,1764931324,-0.0019299686,neutral
"yauda sih emg dia wapres udh tugasnya, gausa pake disanjung sgtunya",1764931296,0.11658573,positive
"YG KOMEN BLG ""BARE MINIMUM , INI UDH TUGASNYA BLA..BLA..BLA"" , POINTNYA KNAPA KITA HRUS APRESIASI PENJABAT KEK GINI , TAU KNAPA ? KRNA D KONOHA JARANG ADA YG MAU TURUN LGSG DGR KELUH KESAH RKYATNYA ,HARUSNYA BIAR BISA D CONTOH SMA YG LAIN .
MKANYA SEKALINYA ADA PENJABAT MERAKYAT.. D KONOHA KEK WOWW ..GITU.. SAKING JARANGNYA",1764931213,0.0076875687,neutral
"emang harusnya ganti rakyat aja sih ini yaallah komennya gk ngotak semua, wapres muncul salah gk muncul lebih salah lagi🤦🏽",1764931200,0.0781278,positive
memang bare minimum sih tp ga ada salahnya juga buat diapresiasi,1764931119,0.12663496,positive
Melakukan aja salah apalagi kalo Ga melakukan 😭 makin makin nanti hujatanya,1764931085,0.05981803,positive
planga plongo,1764931053,-0.12309709,negative
"ya tau bare minimum, cuman kan jaranggg cokkk yg kaya gini mangkannya di apresiasi",1764931020,-0.05273795,negative
"Kenapa wapres harus sampai turun ke lapangan, sedangkan masih ada bawahan-bawahannya? i mean dia termasuk di posisi yang tertinggi",1764931016,0.115377605,positive
sehat slalu dan terus semangat pakk wapress,1764931014,0.1271506,positive
"didengerin salah, ga didengerin nyerocos,, mau nya apasi. dan lg itu tgs dia jg kan jd wapres, siapa tau apa yg dicatet itu bs dia wujudin pelan², please lahhhh",1764930995,0.1216521,positive
serba salah bgt jadi wapres 😭,1764930915,0.0015872419,neutral
"ini memang bare minimum .. tapi pernah gak loo semua liat yang kaya gini sebelum yaaa, sumpah yaaa indo tuh harusnya ganti rakyat 😭😭😭",1764930911,0.001368612,neutral
apa si yg dicatet jd kepo…,1764930865,-0.11535764,negative
gini aja masi banyak hate comment ya😭,1764930845,0.12462452,positive
"Salah ajaa teros, dia lakuin tugasnya disebut emg seharusnya tp kalo dia diem ditanya2. Hahaha 🤣",1764930839,0.055268526,positive
"semoga selamanya begini ya, walau proses jadi wapresnya serem banget. semoga gerakannya kedepannya senantiasa memuaskan. aamiin
ini bare minimum ya guys, please jangan langsung cinta mati. mari kita syukuri sekarang dan liat kedepannya bagaimana!",1764930815,0.12698051,positive
bapa🥺,1764930795,0.050620377,positive
"buat pihak yg gak suka, apapun yg dilakukan sm beliau akan sll dinilai salah dan kurangnya aja..",1764930635,0.12560833,positive
repot ancen wong2 iki,1764930623,-0.11831772,negative
sehat sehat pak,1764930591,0.12691826,positive
ngga bawa rompi? engga mikul beras?,1764930525,-0.0061357915,neutral
No rompi anti peluru yess🤪,1764930461,0.00025451183,neutral
ga pernah ge liat wapres gerak gini daripada sebelumnya. bahkan pas gw sekolah pun gw tau nya cuma presidennya,1764930462,0.09144431,positive
"keknya yg buat pemerintah jadi ga peduli sama rakyat tuh karna kaya gini, dibaikin tapi masih aja ada yg komen enggak enggak, jadi mls mereka mau baik juga mending sekalian jahat gituuu, emng paling bnr ganti rakyat dahh😭😭😭",1765071424,0.0038489997,neutral
"kata dosenku
Umar bin Khattab, Usman bin Affan, dan Ali bin Abi Thalib, mereka Khalifah tapi di bun"", bahkan yang Usman sampai sekarang belum tau siapa orangnya, jadi pemimpin/presiden itu cobaannya sangat berat, huuuu gw jadi terharu😭😭😭",1765071298,0.009128034,neutral
🥰🥰🥰,1765071291,0.050620377,positive
ya Allah segitu bnyaknya orang dlm 1lokasi😭,1765071287,0.12554103,positive
que???,1765071202,-0.0323779,neutral
bwa duit bkn bwa buku,1765071139,-0.023444384,neutral
"min, mau nanya, kalo mau kirim bantuan baju2 bayi layak pakai gimana ya.. sya dari malang jatim 🙏🏼",1765071052,-0.013568968,neutral
sehat selalu pak Gibran 🤗,1765071050,0.12709406,positive
mudah mudahan ngga cuma ditulis ya pak wapres tapi ditindak lanjuti. dan uu yang kiranya merugikan di era bapakmu bisa segera diperbaiki :),1765071025,0.09108585,positive
presiden dan presiden negara lain ada yang bisa seperti presiden kita ga si.,1765071010,0.12476063,positive
yg tidak suka pasti bilangnya pencitraan,1765070989,0.055207253,positive
doa terbaik untuk korban bencana & mas wapres🤲🤲,1765070988,0.1188983,positive
🥰🥰🥰,1765070983,0.050620377,positive
🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,1765070963,0.050620377,positive
"ciri2 org yg sok serius, pdhal kosonk.",1765070882,0.11773193,positive
dicatat doang utk pencitraan atau lgsg dikerjakan. klo cm utk pencitraan doang mah smua bisaa. yg penting itu tindakan setelah itu ada ga dan bantuannya seperti apa,1765070823,-0.0025244355,neutral
memory 2mb🤣🤣,1765070765,-0.051663905,negative
x tu isinya kaum 01 gais,1764927312,-0.037844032,neutral
Itu mereka tidurnya gimana yaaa?😭🥺 Ada lahan lain kahh?,1764927139,-0.00116238,neutral
mas wapres istimewa👍👍,1764927071,0.1179409,positive
ANTARA NEWS COM _ ROMPI ANTI PELURU SUMATRA _ NEWS COM,1764926842,-0.00010088086,neutral
@Ar🦩 @Soviia,1764926252,-0.001136452,neutral
pramuka kali buku saku,1764926205,-0.12043971,negative
"ih pak wapres kok ga pake rompi, ga takut ya? 😹😹",1764926154,0.004223138,neutral
ini briefing dl gk sm kameramen nya EHEH,1764926089,-0.12293661,negative
@selv13_ iban,1764925035,-0.000736326,neutral
"ntar kalau catat di note hp dibilang gapeduli, pake note kertas dibilang caper",1764924458,-0.020079732,neutral
"mantap pa, rakyat senang dngn istilah baik bapakkk, ttp semangat pa",1764923617,0.12717554,positive
minta mainan,1764923495,-0.117734104,negative
mana woi yg ngehujat dia,1764923418,0.10977605,positive
"bukan pendukung 02, tapi salut sama pak wapres😁",1764923295,0.11689687,positive
"lanjutkan kerja mu pak wapres, semoga tetap dlm dalam lindungan Allah SWT 🤲🤲",1764923335,0.1271289,positive
dicari sisul coba aja a dibantu ga,1764922560,-0.114858896,negative
buku yg di tulis merek death note🗿,1764922532,-0.00175035,neutral
abis itu di buang🤣,1764922112,-0.12411174,negative
pertama min bales pake vt,1764922091,-0.08540034,negative
nah,1764922011,-0.070280075,negative
gerceppp,1764921967,0.12659255,positive
🙏🏻🙏🏻🙏🏻,1764921914,0.050620377,positive
2,1764921860,0.0043999255,neutral
Kalo masih ada aja yg julid sumpah sakit banget😭 kalo kita ga bisa turut membantu minimal tuh kita support dan bantu doa,1765178533,0.12694862,positive
🥰🥰🥰,1765178240,0.050620377,positive
Ini sosok presiden yg langs turun kerakyat bukan cuma di kantor nunggu info bawahan..,1765177191,0.12604633,positive
sehat selalu wapresku 🥰🥰🥰😇,1765177021,0.12712523,positive
mana nih yg komen: ga nyuruh orang aja pak? apa ga pake tablet aja pak 😂,1765175681,0.012749404,neutral
"d catat?
🤣🤣🤣🤣",1765172283,-0.11141902,negative
👍👍👍,1765172118,0.050620377,positive
"ada wapres kerja bener,malah pada gengsi gak mau mengakui😌",1764939417,0.12574998,positive
@𝖘𝖎𝖊𝖗𝖆𝖆𝖑𝖋𝖆𝖑𝖎𝖒𝖆,1764939275,0.0046083033,neutral
mas Gibran kalau mau namngis namngis aja.. gak usah ditahan2..,1764939149,0.080367744,positive
Semangattt pak Gibran🥹🥹🥹🥹🥹🥹,1764939097,0.12677956,positive
bahkan nabi Muhammad dan para nabi terdahulu banyak pembenci nya🥺sehat² ya pak Gibran dan pak Prabowo dan jajaran yang dijalan kebenaran,1764938892,0.1255607,positive
"kok aneh masih ada yg gasuka sm pak wapres ya, pdhl dia seramah itu😌sehat selalu buat pak wapres🙏🏻",1764938839,0.12686935,positive
😁😁😁,1765172040,0.050620377,positive
MasyaAllah🥰🥰,1765171909,0.050620377,positive
😁😁😁,1765171205,0.050620377,positive
"biarlah sekali pembenci tetap lah pembenci,org bagaimana pun klau di mata pembenci tetap salah 😩🙏",1765169869,0.124880165,positive
BARE FUCKING MINIMUM,1765169467,-0.124641925,negative
"sehat sehat yah pak wapresss , sehat sehat juga warga segera pulih kembali normal seperti semula",1765169258,0.1271083,positive
jujur gua sedih bgt orang bisa judge tapi nyumbang aja ga(?) ky plis support dongg mereka.,1765168314,0.12659308,positive
"hadeuhh ga habis"" pencitraan di konoha ini, karena rakyat pintar tahu pejabat konoha pada ga jelas kerjaan nya, tapi rakyat biasa juga butuh tempat untuk ngadu jadi mau ga mau, btw sampai akhir tahun 2025 ini banyak banget yang bisa di rujak dari pejabat"" konoha🤣🤣🤣",1765166921,-0.014303744,neutral
beliau meniru gaya Kim Jong un❤,1765166814,0.1216017,positive
sehat Selalu Pak Wapres Gibran 👍👍,1765166635,0.12713829,positive
"sehat selalu wapres ku,tetap semangat,ingat warga mu membutuh kan mu.",1765166093,0.12717241,positive
kalian mau menghujat apalagi sih?heran,1765165558,0.06122431,positive
"aq baru sadar,dia lh pemimpin kita.. se-Indonesia 🥹🥹🥹",1765163448,0.12655574,positive
"ga kebayang gue kalo presiden nya anis. pengen tau gue yg ngehujat rame begini kaga, heran soalnya tiap ganti presiden ada aja salahnya karena g sesuai sama pilihan nya 🥲",1765160443,0.08418092,positive
masih ada yg lebih parah dari mikul beras ternyata 🤣,1765159364,-0.1175009,negative
buat kalian yang komen tau yah me hujat emang kalian bisa ap si ?,1765154057,0.0756768,positive
"bener"" mendengar suara hati rakyat yg trdampak. begitu dekatnya beliau dengan rakyatnya. sehat"" mas Gib",1765152664,0.1268684,positive
presiden sama wakil presiden nya mah bener yang ga bener itu pemerintah nya pejabatnya 🥺🥺,1765152349,0.11423054,positive
🥰🥰🥰,1765152022,0.050620377,positive
menyala sih 🔥,1765151811,0.0011406541,neutral
"walaupun tidak memilih mereka dulu, tp mereka tetap menjadi presiden dan wakil presiden negara ini, bagaimana pun kekurangan mereka seharusnya kita rakyat harus menutupi itu dr mata dunia, tunjukkan yg baik untuk negara lain...",1765151687,0.123149395,positive
terus?,1765149574,-0.09300986,negative
"guysss, bukan masalah bare minimum atau engga. sebenernya blusukkan itu bener, apapun yg dilakuin mau sembako atau nyatet gini bener. tapi yg jadi inti tujuannya adalah apakah setelah itu terealisasikan? dilihat aja hasilnya ya guys",1765149126,0.10705784,positive
menyala pokok nya wapres..yg dengki minggir..😂,1765148590,0.12543839,positive
Asli dia takut bner bner ada yg kelupaan keluhan nya sehat terus wapres ku,1765148486,0.12677848,positive
"kerja nyata 👍👍👍🤩🤩🤩
terimakasih wapres the best 🙏🙏🙏🤩🤩🤩",1765148366,0.12694216,positive
apapun yg di lakukan mas wapres selalu sj di nilai macam2 sm netizen heran juga 😏,1765148094,0.12691098,positive
kayak gini emang udah tugas biasa tolong jangan berlebihan. kalau emang udah berhasil beri 19 jt lapangan kerja baru kalian hmm hmm 😁,1765147988,0.047065437,positive
😂,1765147910,0.050620377,positive
wapres aja pake baju biasa tetap merakyat sehat selalu mas gibran,1765147877,0.12708265,positive
seperti biasa seolah pahlawan padahal emang tugasnye woy,1765147721,0.0006455481,neutral
Siapun presiden dan wakilnya berharap Indonesia akan lebih baik,1765146376,0.1255101,positive
males aku buka x masih mending tik tok,1765145915,-0.1022816,negative
"maasyaallah mas Gibran....
Mugi di paringi sehat ...... 🥺",1765145413,0.12702623,positive
masih mending lah drpd maruf amin 😭,1765145241,0.12655261,positive
sehat sehat mas wapress ku,1765143865,0.12710565,positive
"setahu ku lo dari sekian para wakil presiden dari dulu gah ada yg sesibuk ini dan. bekerja betulan,,coba km ingat pa ada",1765143423,0.12533015,positive
Sumpah cuma di indo doang gitu presiden wapres banyak hantunya selalu di hujat,1765143343,-0.0063604116,neutral
"ya Allah tidak ada manusia yg sempurna, begitu jga pemimpin kami, jdikan lah peminpin negeri kami siapa sja, menjadi pemimpin yg Amanah, adil dan bijaksana dan tidak menyulitkan rakyatnya. dan mampukan mereka untuk menjalankan amanah dan kewajiban mereka se maksimal mungkin. lindungi pemimpin kami. jauhkanlah negara kami dari pemimpin yg dzolim 🤲🏻🥺",1765142763,0.1253902,positive
"cape ngadepin pengikut anies, bisa ga kalian bikin negara sendiri aja gtu pengen liat kinerja anies” itu gimna, lebih bagus or ngga, gerak dikit aj Pa prabowo sama gibran salah mulu",1765142261,0.11608833,positive
👑👑👑,1765138530,0.050620377,positive
"Serba salah ya pak,turun tangan salah,gak turun tangan juga salah,emang Paling Bener Ganti Rakyat aja pak🙂🗿",1765135513,0.12647688,positive
"Catat:""Jangan Sampai Negara Gagal dalam Menjaga Ekosistem Ekologis Untuk Kehidupan Manusia dan Keanekaragaman Hayati didalamnya Baik di Darat dan Laut dalam Menjawab Perubahan Iklim dan Dampak Bencana Sosial, Lingkungan dan Infrastruktur Akibat Peralihan Fungsi dan Eksploitasi Korporasi yang Tak Terkendali😏😅😂",1765133373,-0.024373412,neutral
emang gak bakal lepas hujatan mau sebagus apapun. baru kalo udah hilang baru kerasa. seperti Alm. gusdur,1764936523,0.12651947,positive
"kalo masih ada yg hujatt,dasar hati buosokk",1764977600,0.12572709,positive
❤,1765132798,0.050620377,positive
"dicatat dilakuin jugaa ya pakkk, jgn di simpen🙏🏻🥺",1765130873,-0.0048491955,neutral
11 12 sama zulhas !,1765129605,0.00069206953,neutral
"makanya jadi rakyat jgn apa""ngehujat mulu,turun langsung dikritik ga turun tambah dikritik,tahan aja dulu ketikannya tunggu aksi""lainnya gimana kalo lalai dalam melayani baru deh kritik.",1765129333,-0.0065929294,neutral
itulah negara bsar sgt klau da bencana kn susah nk urus,1765128104,-0.025465965,neutral
antara news jadi buzzer ya?,1765128121,-0.031645447,neutral
malah ngopo to gok ndlogok,1765127488,-0.099448115,negative
njyr penusil,1765127453,-0.12236816,negative
"Pemerintah lelet karena pemerintah pusat doang yg kalian tunggu, bayangin yg ngasih mainan aja sampai wapres sendiri yg datang, terus bupati dan wakil kalian kemana sih? gubernur dan wakil? harusnya h 1 bencana itu yg di cari ya pemerintah daerahnya, kebiasaan apa² langsung menuntut ke pusat itu bikin yg daerah gampang lepas tangan padahal pemerintah daerah jg tanggung jawabnya sama besar. Terus ada yg bilang kalau pusat nya bener pasti bawahnya bener, hei ingat pemilihan gubernur itu lewat pilkada! kita yg pilih sendiri, terus kalau pilihan kita ga bener kita tinggal bilang aduh wowo benerin dong ini pilihan kami kerjaannya ga bener, dan bayangin 35 provinsi semuanya ga becus milih gubernur nya sendiri dan semua teriak wowo wowo benerin dong ini! thafuk?!
Jangan lupa berbenah diri ges, kritik boleh, bias jangan!",1765127344,-0.012256563,neutral
kerjaan biasanya kak,1765126812,-0.00057670474,neutral
"pangling banget, vibes nya tuh kyak pak jokowi pas muda",1765126848,0.014039844,neutral
harusnya sambil minggu beras 🗿,1765126269,-0.09055081,negative
"komen nyaa, emang harus ganti warga ini mah Indonesia",1765126261,-0.0007571876,neutral
pake rompi anti peluru pak,1765125808,0.00021591783,neutral
buzzer semua,1765125178,-0.08650771,negative
"Bginilah tugas pemimpin yg seharusnya, Nonton kisah sahabat nabi, Umar bin khattab saat menggantikan peran Rasulullah SAW.",1765125026,0.10743204,positive
semoga semua segera selesai sehat selalu orang baik,1765124741,0.12703887,positive
SEKEDAR MENDENGARKAN & MENCATAT KERUSAKAN YG DI AKIBATKAN KEBIJAKAN BAPAKNYA,1765124729,-0.10805476,negative
yg komen termul semua mana smpe sejt lagi likenya🗿,1765124484,0.0012468994,neutral
sehat selalu pak Gibran,1765124024,0.12710917,positive
wajar lah d catet kebanyakan keluhan apa ya kali sakit kepala d kasih obat sakit pinggang.,1765123819,-0.025656134,neutral
🔥🔥🔥,1765123604,0.050620377,positive
Armor level berapa ya wkkwkw 🗿,1765123334,-0.00062060356,neutral
"perlukan 270,000,000 page bang..🤣",1765123309,-0.114382386,negative
"emg udh paling bener tuh ganti rakyat, sekali lagi 'rakyatnya emg yg mesti di ganti'😭",1765123300,0.1151565,positive
mas gibran ko ga pake rompi anti peluru mas,1764933967,0.00022900105,neutral
